,strdate,dttime,B8m,B8kd.min,B8kd.max,kde.flag,T865m,T865.kd.min,T865.kd.max
921,20200311T133117,2020-03-11 13:31:17,,,,False,,,
922,20200312T140636,2020-03-12 14:06:36,,,,False,,,
923,20200313T134025,2020-03-13 13:40:25,0.1271169201777778,0.11094089,0.1271169201777778,True,0.2710061221377778,0.4574197423076924,0.21687288874857147
924,20200314T135344,2020-03-14 13:53:44,,,,False,,,
925,20200315T132734,2020-03-15 13:27:34,,,,False,,,
926,20200316T140252,2020-03-16 14:02:52,,,,False,,,
927,20200317T133641,2020-03-17 13:36:41,,,,False,,,
928,20200318T135001,2020-03-18 13:50:01,,,,False,,,
929,20200319T132350,2020-03-19 13:23:50,,,,False,,,
930,20200320T135908,2020-03-20 13:59:08,,,,False,,,
931,20200321T133257,2020-03-21 13:32:57,0.15949736083333335,0.15415510000000002,0.16755883,True,0.005774278216666668,0.005774278216666668,0.00572655690909091
932,20200321T141228,2020-03-21 14:12:28,,,,False,,,
933,20200322T134618,2020-03-22 13:46:18,0.13452321317000002,0.13452321317000002,0.13840754,True,0.12793700792600002,0.172562937,0.07244094489117649
934,20200324T135523,2020-03-24 13:55:23,0.12790612769603524,0.11994995,0.13630177,True,0.06560060994361233,0.08382122885365856,0.050103311296453894
935,20200325T132912,2020-03-25 13:29:12,0.13747415066666666,0.13747415066666666,0.14172186,True,0.01809004646666667,0.01809004646666667,0.009162491018181817
936,20200325T140845,2020-03-25 14:08:45,,,,False,,,
937,20200326T134234,2020-03-26 13:42:34,0.13001755983088237,0.12667012,0.13001755983088237,True,0.08351088430294118,0.11064161484950497,0.052775755589915964
938,20200328T135139,2020-03-28 13:51:39,0.13725095826530612,0.12214728400000001,0.15790887,True,0.20967378662857145,0.35050617975000004,0.02154993741052632
939,20200329T132528,2020-03-29 13:25:28,,,,False,,,
940,20200329T140501,2020-03-29 14:05:01,,,,False,,,
941,20200330T133850,2020-03-30 13:38:50,,,,False,,,
